Unnamed: 0,track_id,artists,album_name,track_name,track_genre
15104,4AuLkMqJdyQyGeShCU5ik3,itssvd;Shiloh Dynasty,Safe,Safe,chill
53598,5H3JW2JiQG432dldneCyW1,JP Cooper,Pop Fun and Christmas Music 2022,September Song,house
83650,27YD36FUikKxbp3bKSiKGZ,Seven Lions;SLANDER;Dabin;Dylan Matthew,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),progressive-house
31861,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,electro
32377,4Gbvsz5oOesTeYiod5Wwra,Poshlaya Molly,8 способов как бросить…,Ханнамонтана,electronic
28993,6ZcsZ7iNQ6S4t1UIV8AyRA,Easy Star All-Stars;Mykal Rose,Easy Star's Thrillah,Beat It (feat. Michael Rose),dub
20807,463CkQjx2Zk1yXoBuierM9,Dua Lipa;DaBaby,Levitating (feat. DaBaby),Levitating (feat. DaBaby),dance
46226,4NTu70ZIAkr6ZQJVkFCTez,The Masochist;Dj Promo;Shaolin,Thunderdome Die Hard II (Digital Version),Killing Scum - DJ Promo Meets Shaolin Mix,happy
47028,2aX1zws7bVjTLbS1cYZK2W,Scorpions,Fishing Music,Wind Of Change,hard-rock
113896,05W8PJmja6rf2jlXf57C5a,Hillsong Worship;Chris Davenport,These Same Skies (Live),Secret Place - Live,world-music
91121,4q03M26EkNeEquxx8iieyS,Panic! At The Disco,Timeless Rock Hits,I Write Sins Not Tragedies,rock
43765,5gnXJhg3zGHWvrgplrVrxH,Joe Stone;Four of Diamonds,Superstar,Superstar,groove
44479,6QtGvxBKckuEtXKBbqC3JX,Pop Evil,Eye of the Storm (Into The Vortex Remix),Eye of the Storm,grunge
47992,68L8UtN78zj2DbmxJwcfQU,Charlie Brown Jr.,De 1997 A 2007,O Côro Vai Comê,hard-rock
38119,7qxDU2QyH24KHW0OSGotVw,The Heavy,The House That Dirt Built,Short Change Hero,garage
96893,1Titm76tFsIqqjjITUYRfx,Maria Rita,O Samba Em Mim (Ao Vivo Na Lapa),"É Corpo, É Alma, É Religião - Ao Vivo Na Lapa",samba
9518,7aqbM1anoTfbbQKQqwMrER,Midian Lima,Midian Lima Live Session,Prioridade,brazil
84275,06ypiqmILMdVeaiErMFA91,The Beatles,Rubber Soul (Remastered),Drive My Car - Remastered 2009,psych-rock
15152,19gCnDoMbugHhF7eMpLpe1,Pink Sweat$,PINK PLANET,Honesty,chill
1574,6351i7WOJI5fYE74IJFksw,Afrocidade;Nildes Bomfim,Vivão,Canoeiro (vinheta),afrobeat
15199,4KlL5Bwlm4yHYxr0B2rHci,Tom Odell,Long Way Down (Deluxe),Heal,chill
104643,2Pt3O4v8t2PwpfHm0BD0yY,Jarabe De Palo,Grandes Exitos?,Grita,spanish
12804,6lteVRvoLsJ6sMbphN6yaC,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",畢業變成失業,cantopop
65617,60nwvOMLA1uzLHz3CLp4Na,BTS,Love Yourself 結 'Answer',Airplane pt.2,k-pop
26239,77O3rYXhVwwd7IGZZuzBnW,André Leono;Samuel Messias,André Leono (Ao Vivo),Você Não Vai Parar (Ao Vivo),disney
39805,4GBZUZe04pHVN0TLhejCSS,Hans Zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Coward,german
1116,6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,afrobeat
32830,0pSL76Z9uhRAfFd09VmF24,DJ Snake,Carte Blanche,When The Lights Go Down,electronic
22771,3cm4zTN16yE1lYypTRQzmL,Hate,Rugia,Resurgence,death-metal
113328,1BubUaiRcdN5mdhBS27Pkf,Las Olas Del Mar,Las Olas del Mar,Las Olas del Mar,world-music
46383,2d8BqbuiPrQhx0lyhDGXpg,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (DJ Mix) - Extended Mix,happy
61532,6vcyFRfnhgeyOAsHpF7HVt,夜光性アミューズ,夜光性イントロデュース,百鬼夜光,j-idol
29760,01ft7EehsvcgF5sjwG7LrH,Kai Wachi;Dia Frampton,Over My Head,Over My Head,dubstep
101144,4eg6KLviLgdE9ZKLVwteq9,Traditional;Aeolian Kammerchor,"Classical Christmas, Vol. 2",Es Ist ein Ros Entsprungen (Remastered 2014),sleep
31515,1louJpMmzEicAn7lzDalPW,Cheat Codes;Demi Lovato,No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),electro
48289,4nOTezy4NW6TNxyvZd724n,Los Miserables,Alegría y Subversión,La Cábala,hardcore
108280,17ABEspeSa35FH8R7ikkjT,Juan D'Arienzo;Alberto Echagüe,50 Tangazos,Cambalache,tango
91905,3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,Cry Baby,rock
79446,2gwqNSjWizu6CkIdRaAr6p,Instrumental Worship Project from I’m In Records,Adoração (Instrumental),Cordeiro Que Sofreu,piano
13821,6FZ9AGWd52u7sdvlYx0iuD,Romanthony,Floorpiece (2014 Remixes),Floorpiece - Extended Mix,chicago-house
43191,7jb65juKqmYcQg5qXhJSVw,Talita Barreto,Vida Leve,Vida Leve,groove
39938,3f7R2mM3AS3NKhPzVE8M0e,Ben Zucker,"Na und?! Live! (Live At Grosse Freiheit 36, Hamburg / 2018)","Dein ist mein ganzes Herz - Live At Grosse Freiheit 36, Hamburg / 2018",german
94360,23gcQr3NRKzLXsP9H5jFQ1,Elijah Who,Gentle Boy,my new love,sad
3049,02ocOpp3OlYjjFvhvBDljE,Slipknot,Metal Lives!,Duality,alternative
25452,5maosvba9QkQP14u6vtxog,Roosevelt,Elliot - EP,Montreal,disco
60111,0F245o4yDaGy2leKy2l2Ae,Spice;Demarco;Meeka,Jiggle,Jiggle,j-dance
26050,3Yn97I3qIj7Px0Bi4rkD2q,Dan Stevens,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Evermore,disney
100986,1e69HpGrDdfIWAsRuBS4T4,Attaque 77,Ángeles Caídos,Angeles Caídos,ska
26789,3khuK9er8MWf0Ok3ubdiqQ,Cameron's Bedtime Classics,Lullabies and Nursery Rhymes,Mary Mary Quite Contrary - Original Mix,disney
98924,7Kjole4GMWXuxW2f42qvku,Tourneecast 2011;Tourneecast 2012,Elisabeth - Das Musical - Live - Gesamtaufnahme der Jubiläumstournee 2011/2012,Wenn ich dein Spiegel wär,show-tunes
26424,4XNNf7EtykRU3gCVsnvssV,Billboard Baby Lullabies,Lullaby Renditions of Moana,How Far I'll Go,disney
40952,5DPi7EE9aLbA39b3uWlv6z,Alugiana,A Glória,A Glória,gospel
68191,2RAEtFZQd4TZexKgblZNgA,Wisin & Yandel;Anthony Santos,Última Misión Reggaeton,Noche De Sexo,latino
61940,6wkK6fbl1vNpdTbigZjG2v,Nogizaka46,今が思い出になるまで (Complete Edition),トキトキメキメキ,j-idol
59621,5qSGluYlehBvgT2F9SFs9a,Arash Azadi,Mathematical Labyrinth,No + H=Harmony,iranian
59255,2XMb1K8wCIMeUCyp1nAnUe,AMONGST THE ASHES,The Fabricated Monolith,Exalted Traitors,iranian
108457,4mr60Kigj314AZFFruc1zY,Astor Piazzolla,Lumiere,Zita,tango
17663,7jckam3u2rKAPqwscTcBY1,A. G. Cook,7G,Silver,club
99941,2nekCvC9XRXQckWNnkIp2l,Neil Young,"Eat, Pray, Love",Harvest Moon,singer-songwriter
37868,6GWQkU4AmwFLNRdOhvIWKA,Mc Vzs;DJ Vilão,Escola da Vida,Escola da Vida,funk
30343,7ygaeSuQR2Pn7ahgNUxslH,Joel Corry;MNEK,Feeling Good,Head & Heart,edm
111613,2CvqA0HXoBk46epUacjLaB,Jon Kennedy,HA!,Bats in the Belfry,trip-hop
27748,4QR59n79ryUsgQNfDyyJFh,Tantrum Desire;Friction,Genesis (Friction Remix),Genesis - Friction Remix,drum-and-bass
105300,1bqbXMB4sjKR5QEkZRAm2h,Better Call Soul,Boom Bap a Lula,Boom Bap a Lula,study
101909,6iodrB17WJr9E5JKvmOgDH,Nature Sounds;Rain Sounds Lab,Soothing Rain,Healing Rain,sleep
103240,1g6C5sgsJHqW4XAdLyDp9A,Otis Redding,Merry Christmas,Merry Christmas Baby,soul
713,1z2fSrYZqrO5tMqzULn9OD,Tyrone Wells,"The ""Hits"" | Acoustic",Days I Will Remember,acoustic
96460,4BuMHNAzKdsmQZnipQIrMo,Maria Rita,Maria Rita,A festa,samba
30883,6IBcJbetgmkM0tLna5rq1q,twocolors,pov: it's 2021,Bloodstream,edm
53183,0u5K7xSRTLnBkeERwTypzN,MEDUZA;Goodboys,pov: it's 2019,Piece Of Your Heart,house
92968,49h88o4NI0i0WTkU2HN1JS,João Gordo,Brutal Brega,Eu Vou Rifar Meu Coração,rockabilly
109994,1zsrSsPEhdLSUDujjmFhgD,Endymion,Wide Awake,Wide Awake,techno
59236,1py1ora7OEB4chQkj2JqDU,Azooma,A Hymn of the Vicious Monster,Chapter II: Eridanus Supervoid,iranian
102521,15OCqNPYoLziEAsbVnqRj5,Mimi Webb,Good Without,Good Without,songwriter
45121,16qpwUfKEa6FImzuRv6y4C,Los Indios Tacunau,Grandes Exitos,Del Algarrobo al Ombu,guitar
40153,3alsIYiOE1PygAy2k8s2kO,Diante do Trono;Ana Paula Valadão,Águas Purificadoras - Diante do Trono 3 (Ao Vivo),Águas Purificadoras - Ao Vivo,gospel
88127,1oV8hihVsAkSGaXT8vm7Hn,KAROL G;Mariah Angeliq,Clásicos de ahora: Perreo,EL MAKINON,reggae
98535,1UbhL65L7MkAwduXtxQtJI,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Ewigkeit,show-tunes
29383,4W5lqrBjMNk8kNCOIrWv6i,Venemy;DaNica,Need You Now,Need You Now,dubstep
100099,1oEVFAAHzA8xPbPoaJB3bf,Los Auténticos Decadentes;Fernando Ruiz Diaz,En Vivo en el Palacio de los Deportes - 25 Aniversario,Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) - Vivo en el Palacio de los Deportes,ska
52043,1zHRpKmV2WQlVt3bsb9iUZ,George Jones,The Essential George Jones,You've Still Got a Place In My Heart,honky-tonk
95453,2VgVgYzM2f3OTwiuH5C9rP,Maelo Ruiz,Solo,Apasionadamente,salsa
88533,5ibwMeVwibkJKWHO7kv0cV,UB40,Mirando las nubes,Red Red Wine,reggae
34781,0nlf4YoPZOFA0QGoGoMwFo,Destino San Javier,Instinto,Justo Ahora,folk
5154,4Q8Xekfd9ihkVPCBxGK0ec,SPYAIR,MILLION,サクラミツツキ,anime
62418,6bfDSsy4wnpn6B0de8Qrbx,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,Good Morning World!,j-pop
42060,2c5RmBHhMuSFjYt3UkHhKr,Couple Skate,Couple Skate/Haggus,Medical Waste Enema,grindcore
56930,69gZrzHziUnf90fzYi2LLM,Lyn Lapid,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,indie-pop
103586,7DmZ1e9hh9CUX0PZzZA25C,Dusty Springfield,Classic Christmas Music 2022,O Holy Child,soul
28971,2GhwDDUHbfHF6YOwm9xilY,FelMax,Chapel,Chapel,dub
52187,4eiEgo7GWtftftbPEATdIG,Lefty Frizzell,American Originals,"Saginaw, Michigan",honky-tonk
13846,2uZzgoNxvRXEzaE2ORQV0V,Joe Smooth;Floorplan,Promised Land (Floorplan Paradise Remix),Promised Land - Floorplan Extended Paradise Remix,chicago-house
47294,7qzsvHOsaJdefeDwyZNGjY,Clutch,Groove Metal Roots & Branches,Texan Book of the Dead,hard-rock
71151,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,metal
110110,1TrkJKPYB2oFe3NRS4jJme,Hilight Tribe;Vini Vici,A State Of Trance Classics - Mix 014: Vini Vici,Free Tibet (Mixed) - Vini Vici Remix,trance
31534,5koDkemB6cdYV9H0mMzQXq,Nessa Barrett,Beautiful Trending Hits 2022,die first,electro
92988,0uSd9wC6aZB4eZ6cTgF0SL,The Baseballs,Forever Young,Forever Young,rockabilly
43741,43zxWOJB4F2pDy25tqAVBG,Purples,calvário,calvário,groove
107665,2HFHMKuExajvpnKMERs3Wo,Modern Talking,Back For Good,Brother Louie '98 - New Version,synth-pop
96866,6DeIRzMM8sZaFD2eIkBxtZ,Benito Di Paula;Xande De Pilares,Zeca Apresenta: O Quintal Do Zeca Pagodinho (Ao Vivo),Retalhos De Cetim - Ao Vivo,samba
6048,0fTUNF9d05iOUPZk1uFG4R,Samael,Ceremony of Opposites,Till We Meet Again,black-metal
101920,3rqtyU3hEBbdAKMVzQDl1Z,Nature Sounds,Rainforest - Sounds of Nature,Restful Rainforest Daytime Birds and Insects,sleep
11257,2q4PnncxGIm1oVQzu6hS2d,Peppa Pig,My First Album,Bing Bong Zoo,british
61685,7e4drOwx1oa6Da6kIpNDSM,Akina Nakamori,コンプリート・シングル・コレクションズ〜ファースト・テン・イヤーズ<ライノ・プレミアム・エディション>,飾りじゃないのよ涙は,j-idol
29952,0jjZdcrR3G0WUMtC51gApt,Dabin;NURKO;Donovan Woods,When This Is Over,When This Is Over,dubstep
108304,59RZGL6VqYByyTcMfSgu5V,Juan D'Arienzo y su Orquesta Típica,Serie 78 RPM : Juan D'Arienzo Vol.3,La Espuela,tango
42731,51W6l9oiCDnlRNoLPivLxc,Graf Orlock,Destination Time Tomorrow,Corpserate Greed,grindcore
106744,4TrUw8sj2mBsTJ97QonaoQ,Kenneth & The Knutters,"Tankad, packad och klar","Ung, villig och motorburen",swedish
23987,3YcAw0Uc94mb7n8DHMFWRa,Max Manie,Sunday EP,"Sunday - KlangTherapeuten ""Looking For Summer"" Remix",deep-house
12080,1sWUT5hSawhEctQEQrVQdn,Miriam Yeung,Miriam's Music Box,可惜我是水瓶座,cantopop
70516,4oC3d0x8vVywKnvm7xgBbe,Lu Han,重啟,勛章,mandopop
50579,7iVG0d7QiE1S4LxsrHaHmX,Asspera,Viaje al Centro de la Verga,Chamuyos,heavy-metal
82634,37Yzsng4h42PTNcIGYQ1hA,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),Frank Mills - Remastered,power-pop
104778,3Fqq8l8ToyiC9ZyHyxMxFo,Ana Torroja,Me Cuesta Tanto Olvidarte,Hijo de la Luna,spanish
78994,4Bo3TBoTN1nC2Iia66Z7Rj,DJ Herzbeat;Marie Wegener,Dancefieber,Irgendwas mit Liebe,party
80060,6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),pop-film
93601,4cCD0bV8NXVA52wFWfJ7dN,Иван Петров;Alexander Melik-Pashayev;Оркестр Большого театра,Mussorgsky: Boris Godunov,"Boris Godunov, Act IV Scene 2: ""Tsarevich skorey!""",romance
103115,1ZE8dSKL83pY6qInQG5CA5,Stevie Wonder,Xmas Classics 2022,What Christmas Means To Me,soul
104217,7y4wECa98r7Q5asLVLpRPU,Andy & Lucas;Abraham Mateo;Lérica,Son de Amores (V20.0),Son de Amores (V20.0),spanish
65349,4co1QFnOx9cpKRp3Ru6eJF,Vijay Antony;Janaki Iyer;VV Prassanna,Ninaithale Inikkum (Original Motion Picture Soundtrack),Azhagaai Pookkuthey,k-pop
96821,1KU6XmqUCyCOa7wNdvhSuE,Mart'nália;Luiza Possi,Madrugada,Alegre Menina,samba
10340,4d7n7mUGhi9ss7cXWkS6Yl,Freestylers,We Rock Hard,Feel the Panic,breakbeat
58858,2eeUUqITZqOEuNByNoCZG5,Blue Stahli,Blue Stahli (Deluxe Edition),Anti You,industrial
10408,2GLl5SfGDhAEztVvEVRimA,Bentley Rhythm Ace,BRA,Bentley's Gonna Sort You Out,breakbeat
70128,0n7Ij8XEDfYYFRgBQjNjnf,Kimberley Chen,Kimberley首张同名专辑,愛你,mandopop
60291,6cz1DHeR8kxxpHIPSlB3R7,Chronic Law;ATTOMATIC RECORDS;DANSKY RECORDS,1law,BADMIND A KILL DEM,j-dance
77040,6BkCJIqj5dZLlVOY3m6dSh,LUDMILLA;DJ Will22;Topo La Maskara;Mariah Angeliq;Mr. Vegas,Tropical Vibes,Socadona - Funk Remix,pagode
96779,2MxDUuLjw2I7NG9wCQBkrO,Jair Rodrigues;Claudia Leitte,Deixa Isso Pra Lá,Deixa Isso Pra Lá,samba
84996,405zTwupGzrEIpEDFw5Qcj,Grateful Dead,So Many Roads (1965 - 1995),"Scarlet Begonias / Fire on the Mountain - Live in Hamilton, Ontario, March 22, 1990",psych-rock
69315,4MqxqaPutbPlkzN25CdAjA,Niranj Suresh,Kuttanadan Marpappa (Original Motion Picture Soundtrack),Sa Re Ga Ma,malay
80418,5uaIbU3oHHcSOK6WFNK5nj,Ranveer Singh;Dub Sharma;DIVINE,Gully Boy,Apna Time Aayega,pop-film
26080,0J2JTPApiX3X43AhwP3G4w,Sylvia Salustti,Enrolados (Trilha Sonora Original),Quando a Minha Vida Vai Começar? - Reprise 1,disney
18329,44s0L6VWwtpWn0oV0DJbFj,Steve Rannazzisi,Breaking Dad,The Rob Konrad Story,comedy
40530,4PwuiP5jYhdKPFWNJuMHL9,Voz da Verdade,Quando Deus Se Cala,Quando Deus Se Cala,gospel
5533,7GBDwr44ngVGTUU6fW4coD,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Bedroom Talk - LIVE,anime
980,6VScORohpeHSfdLkPUZuZX,Hanare Gumi,帰ってから、歌いたくなってもいいようにと思ったのだ。,踊る人たち,acoustic
35414,2qpj0oaVeNLSycc2XjIctD,Os Barões Da Pisadinha,Paredão Explode,Eu Acho que Não (Versão Grave),forro
5210,5PJBDAjF0e14u3z7BMS72b,Yoshihisa Hirano,DEATH NOTE Original Soundtrack,Kyrie,anime
61638,07s9qvXhREG3DCpqyZNnrO,Perfume,"Perfume The Best ""P Cubed""",Sweet Refrain,j-idol
4911,7aK1caHaXe63BtAoIFvN2h,De Moi,Still Life,Still Life,ambient
34023,6osLH2yLhpwuESclKx84sg,When Chai Met Toast,Joy of Little Things,Joy of Little Things,folk
342,2gJ3ZOaiWr3jGHwevufOxr,Brett Dennen,So Much More (Special Edition),Ain't No Reason,acoustic
399,42mkE3wbofBNickLHgdVlo,Get Dead,Dancing with the Curse,Stickup,acoustic
18145,7tz87ist9Re3wiMwrxKSI6,Kyle Kinane,Loose in Chicago,Natural Flavorings and Coloring,comedy
95526,7DtK9tMJxuwBlDoUdn1wG6,Hector Tricoche,Oro Salsero (20 Éxitos),No Soy Automático,salsa
10888,6eF0rygcmIbuqzdea2JNIq,Orbital,Wonky (Deluxe),One Big Moment,breakbeat
34292,2VmyG10PAR0ZyTUtgOp5Wf,America,Session Acoustique,A Horse with No Name,folk
77251,6whjL1G1yOJNB3gbIEolXU,Vitor Limma;Junior Paixão,Pagando Mal Com Mal / A Pessoa Certa (Ao Vivo),Pagando Mal Com Mal / A Pessoa Certa - Ao Vivo,pagode
29900,5cwqO4thrTUj42WShkF39w,Seven Lions;Skyler Stonestreet;Dabin,Where I Won't Be Found (Remixes),Freesol (Dabin Remix),dubstep
81656,0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,Libaas,pop
11749,5XTOStweq2Z2q0xoX8lzfw,The Fortunes,REGNIG DAG,Here Comes That Rainy Day Feeling Again,british
3117,1EeI6tvN2c7erYcOdM0Ljp,Disturbed,20's Rock,If I Ever Lose My Faith In You,alternative
4469,5Cc2v7fm2cCm5ux4fgCQpM,Tony Anderson,Chasm,Nocturne in Paris,ambient
38447,1DZYrrwLhCAOaR7WlTPpSZ,Joe Buck Yourself,Piss and Vinegar,Devil Is on His Way,garage
72921,2bpakKOLnMhDHjrwvxu8WW,Bad Omens,THE DEATH OF PEACE OF MIND,Miracle,metalcore
38777,5XLcdjYova5xBolf7FjN5a,Pogo Car Crash Control,Fréquence violence,Recommence à zéro,garage
112166,1oFnf7O5pRtgTt1U6cBxHl,Gece,Gece,22,turkish
46962,3Fr6BeurYb23pDEm5fcknm,Buzz Fuzz;Bass-D;King Matthew,Thunderdome 25 Years Of Hardcore,It’s Alright,happy
96025,5ZAE7mG7SUcHAkorXb2poH,Jorge Aragão,Ao vivo,Feitio de paixão - Ao vivo,samba
87251,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,r-n-b
36239,3LKJLzyN8PlBhHKzuhFs8B,Casseurs Flowters,Orelsan et Gringe sont les Casseurs Flowters,03h53 - Manger c'est tricher,french
75673,2u9X8G6eYV69BaN8sm05X6,Dan Gibson's Solitudes,Caribbean Spa,The Rhythm of Paradise,new-age
57434,34ghr6pFdDXD4VXsjRHMs9,Marvin Gaye,Un tecito y a mimir,Distant Lover,indie
54190,1dNX6lUalqsdphlkFDMNGm,Susumu Yokota,Sakura,Azukiiro No Kaori,idm
73827,5SxOlzPBgv64oeWDifvxaF,Boris Brejcha,Feuerfalter Special Edition,Frequenzfett,minimal-techno
64548,0MY5mMChzuvL9qWKTVOfGV,Dinah Washington,Desayuno en calma,Mad About The Boy,jazz
63421,4UVH9hk11pLSDaOadmhaL1,HIRIE,Wandering Soul,Queen,j-rock
54954,0i4m0jgUSjsE8PQdsP3Zla,Anenon,Petrol,Panes,idm
61487,73LcWB5KSzmpa1YsK2xRbg,Flower,THIS IS Flower THIS IS BEST,熱帯魚の涙(version2016),j-idol
102144,4QKt4JmQK1x791t5MSCnFP,Bryan Adams,Christmas Dinner 2022,Christmas Time,songwriter
54825,1eyQlEu1FIVPMUfEldssSm,Richard Devine,Risp LP,Varseop,idm
44428,6mjHiGwrRGE8LVCXVc5QDU,Hoobastank,The Reason (15th Anniversary Deluxe),Out Of Control,grunge
58201,7aFZCKEMHlANdvfocuE4Re,Static-X,Rock and Rap Workout,Skinnyman,industrial
22688,7B8VTtH9RvXiTLMBPLvnF2,Bleeding Through,"This Is Love, This Is Murderous",Sweet Vampirous,death-metal
112791,1s1MYfBzfabSOtpOy07bHA,Onur Can Özcan,Ah Adam,Bu Değildi,turkish
77624,32HxSoFhdUfMaZ80dBpPuF,Mumuzinho,A Voz Do Meu Samba - Ao Vivo,Dengo Nego - Ao Vivo,pagode
113265,0HtWxjydJ3pEwT5nHJxxZ1,Bethel Music;Kari Jobe,Peace,Surrounded (Fight My Battles),world-music
50273,76Bt5vjnbxyr0JmxZKToTW,Pappo;Charly García,Sucio y Desprolijo (En Vivo Cosquín Rock),Sucio y Desprolijo - En Vivo Cosquín Rock,heavy-metal
106502,00Nsyeo2kcU4602zMsLWXW,JJ;FORTELLA,Still (I Got Summer On My Mind) [FORTELLA Remix],Still (I Got Summer On My Mind) - FORTELLA Remix,swedish
92468,2kVQpubE6URKKj9L7Upk2l,Elvis Presley;Lisa Marie Presley,Where No One Stands Alone,Where No One Stands Alone (with Lisa Marie Presley),rockabilly
72217,4Q9uL0DWDcpCV1tE14xqnt,Atreyu,In Our Wake,The Time Is Now,metalcore
103350,0QJeJWZNL4qXrHaNHBaHW4,Jamie Miller,Pop Hits Now,I Lost Myself in Loving You,soul
57949,28NoqwleoFVIUOMYq3tff2,Caloncho,Alternativo diferente latino,Optimista,indie
89898,48JyScCjfv3tPtwqROJHiV,Pitizion;Adso Alejandro;Andy Clay,Frescura y Perreo,Apatía - The Beautyscape Remix,reggaeton
68928,4hSHbagV828laWkMeG9bcr,Neo Pistea;0-600;CLUB HATS,Medusa,Medusa,latino
79440,4IB7n3ojGU6rhubPRmN3KW,Gabriela Montero,Stress Free Music,Beyond Bach,piano
45697,5aWWkqDqVMGcYSI4MzEJqY,Los Poetas De La Guitarra,Music Without Words - Guitarra Vol. 2,Ella / La Enorme Distancia / Que Te Vaya Bonito / Vámonos,guitar
14267,2clRkMN4MvP88asWMvBdYk,Pinkfong,Pinkfong & Baby Shark Halloween Zombi,El Tiburón Bebé Fantasma,children
45625,6mvRL1QGJTOijZdBoKMJDg,Carlos Di Fulvio,ARGENTINISIMA VOL.8 - CANTOS DE LA PROVINCIANIA,Caspi Corral,guitar
12256,5u3QcENd230SCBXgovfOmm,Eason Chan,Life Continues,落花流水,cantopop
79596,4XLlFjAwjDENyqYAkRbVuA,Smyang Piano,"Piano Collection, Vol. 1",Save Me,piano
60665,2cU2D6NuWZzNiAqqY6ZOSf,Bounty Killer,Up Deh,Up Deh,j-dance
106724,1f2ThvaqjJq6xg7YwGkHQx,Uno Svenningsson,Andras sånger,Valborg,swedish
104921,6kQYMqjobmB8MkWwa9OUyA,Alejandro Sanz,Más,Amiga mía,spanish
12909,5mNanSqILS25aPhiiN1fxy,Ivana Wong,國語情歌集,我真的受傷了,cantopop
43053,1S69G657rrHOIfPkKNihwH,Jay Pryor;Coldabank;Anna Straker,Good for Me (feat. Anna Straker),Good for Me (feat. Anna Straker),groove
83340,6GRMKQ3RrivYgLEO6h7ebu,Marshmello,Joytime II,Stars,progressive-house
81543,5tfuXF09XVnvro9l5l9Mle,Billie Eilish,Halloween & Alternative,all the good girls go to hell,pop
65120,3j4srp6dMT39MLxx6XEbOR,Jack Harlow;Adam Levine,US Pop 20s,Same Guy,k-pop
5406,0LL0hFBywgFHO89WSp00xW,Myuk,魔法,魔法,anime
113986,2ZYEpnio0Z6EfJWy2JAf53,Dulces Sueños,#20 Sueños Vividos - Música Intrumental Suave 2018 para Dormir Bien y Relajarse Profundamente,Sueños Vividos,world-music
97470,30OMJsnuS3TWACLrf2YggT,Gusttavo Lima,Inventor dos Amores (Ao Vivo),Se Não Quer Me Amar - Ao Vivo,sertanejo
27680,3RDWPnDrE0GTOaYTqpeX3X,Ed Solo;Deekline,No No No,Hail Up The Lion,drum-and-bass
113820,6RZ8i45jxuvih2qeNfoUdv,Passion;Matt Redman,Passion: White Flag,"10,000 Reasons (Bless The Lord) - Live",world-music
108030,4qdKAmv6Jg9EvSm27Aksgw,Julio Sosa;Armando Pontier,Tango Classics 180: La Ultima Copa,Al Mundo Le Falta un Tornillo,tango
52199,1IjMW45pKqUWrXtNCQ4B2k,George Jones,Walls Can Fall,What Am I Doing There,honky-tonk
69772,6NCylXeJcHOI908PjZDFcg,Michael Wong,十光年精選輯,童話,malay
1478,2PLzuEn3jAK5NkSZ0wGe8m,Criolo,Nó na Orelha (Instrumental),Subirusdoistiozin (Instrumental),afrobeat
73310,7k2sPT9Ej3Om2DnbueUh3v,Oliver Huntemann,Propaganda,Rotlicht,minimal-techno
38717,3QPgfdSDZM2L5QcHYSbcvS,Drunk Mums,Urban Cowboy,Urban Cowboy,garage
42333,4md0JYFFaHEqjuutmkPkcp,Cattle Decapitation,Karma.Bloody.Karma,One Thousand Times Decapitation,grindcore
37612,3OIzbnBlkSnfCNb4Xh1k5k,Xamã;Bagua Records;Neo Beats,Zodíaco,Virgem,funk
47270,51TG9W3y9qyO8BY5RXKgnZ,Megadeth,Countdown To Extinction,Symphony Of Destruction,hard-rock
67118,1oANw3YJXR9hr7n3vwIu2e,J Balvin;Bad Bunny;Marciano Cantero,Feliz Cumpleaños con Perreo,UN PESO,latin
11883,3TI83GvDhveHJFtOwcHdrg,Bess Atwell,"Already, Always",Time Comes in Roses,british
16861,4fjIZ7L6mh8MHFj7rVypr0,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",classical
67036,7maprFc3lpb4PSq3290wk3,Daddy Yankee;Wisin & Yandel,Perreo Tenebroso Vol. 5,Si Supieras,latin
6516,4m9lCws9FeI0IwhVkHTb8P,Lifvsleda,Sepulkral Dedikation,Djefvulen,black-metal
86140,7MUd9iu6pW3KnLcz2NuMcs,Jimmy Eat World,Christmas Rock 2022,Last Christmas,punk
